"","City","Country","XC_ISO_LST","cumavg_2015","peak.NDVI_2015","cumavg_Sum1_2015","max_Sum1_2015","indicator_2015","indicator_new_2015","cum_popweighted_avg_2015","max_popweighted_2015","sum2_2015","cumavg_2016","peak.NDVI_2016","cumavg_Sum1_2016","max_Sum1_2016","indicator_2016","indicator_new_2016","cum_popweighted_avg_2016","max_popweighted_2016","sum2_2016","cumavg_2020","peak.NDVI_2020","cumavg_Sum1_2020","max_Sum1_2020","indicator_2020","indicator_new_2020","cum_popweighted_avg_2020","max_popweighted_2020","sum2_2020","cumavg_2021","peak.NDVI_2021","cumavg_Sum1_2021","max_Sum1_2021","indicator_2021","indicator_new_2021","cum_popweighted_avg_2021","max_popweighted_2021","sum2_2021","cumavg_2022","peak.NDVI_2022","cumavg_Sum1_2022","max_Sum1_2022","indicator_2022","indicator_new_2022","cum_popweighted_avg_2022","max_popweighted_2022","sum2_2022","cumavg_2023","peak.NDVI_2023","cumavg_Sum1_2023","max_Sum1_2023","indicator_new_2023","cum_popweighted_avg_2023","max_popweighted_2023","indicator_2023","sum2_2023","Capital_city","ISO","Major_Geo_Region","Latitude","Longitude"
"462","Kanazawa","Japan","JPN",0.217669589750658,0.321854744884403,5008963.76439427,7515011.67715857,"Low",3,0.208435525736688,0.312718455058602,24031238.181163,0.212532942192031,0.306177981785074,4963081.11307179,7159123.5354716,"Very Low",2,0.207231894762934,0.298926957125521,23949407.5887758,0.203966632494682,0.281697101882612,4716309.77920853,6537420.75618618,"Very Low",2,0.196928035139329,0.272967952629026,23949407.5887758,0.203202330418857,0.316500756409491,4748637.62376626,7393268.6109697,"Low",3,0.198277874146323,0.308703611292442,23949407.5887758,0.213995723678899,0.299356225527352,4988912.90495858,6979930.07121157,"Very Low",2,0.20831049312872,0.291444790245368,23949407.5887758,0.223361657953614,0.325286462473003,5065490.30888601,7559935.29698384,3,0.211507958604372,0.315662726477081,"Low",23949407.5887758,0,"JPN","Asia",36.57483534,136.62909
"463","Kandahar","Afghanistan","AFG",0.162197157112489,0.182019114726251,890442.75420795,1007779.58632063,"Exceptionally Low",1,0.166030569024187,0.187909011979784,5363125.35361024,0.162307232264459,0.188960677684669,889213.516159676,1039201.48009075,"Exceptionally Low",1,0.145221663939536,0.169716907542044,6123146.45099994,0.170292337771189,0.198512533312917,1055710.35286689,1231058.38603884,"Very Low",2,0.172413049616751,0.201049966041201,6123146.45099994,0.149907442186029,0.170298728124878,929528.839450202,1062438.96815222,"Exceptionally Low",1,0.15180575001573,0.173511931595025,6123146.45099994,0.142179642128735,0.16900900907247,879787.204335731,1053649.7830046,"Exceptionally Low",1,0.143682208383577,0.172076528209208,6123146.45099994,0.147329088726197,0.167688776183333,904665.157116786,1047685.51916271,1,0.147745144486794,0.171102476079372,"Exceptionally Low",6123146.45099994,0,"AFG","Asia",31.61422804,65.72499262
"464","Kandy","Sri Lanka","LKA",0.630558949745054,0.651021025541102,31219287.3121346,32213961.1769082,"Very High",6,0.615277907345257,0.634881200908306,50740140.2511535,0.594467716408359,0.629725687673687,29380526.8616502,31095665.6071523,"High",5,0.564527760233492,0.597483038368814,52044432.4110797,0.570605195239842,0.62194515746349,29187134.8611003,31426641.5537641,"Very High",6,0.560811858424392,0.603842526430814,52044432.4110797,0.631983744856125,0.660373538368591,32001923.8041208,33272871.2467725,"Very High",6,0.614896201602305,0.639316632064741,52044432.4110797,0.587172240140752,0.619632304697866,29770109.61907,31410569.5320081,"Very High",6,0.572013340138421,0.603533712961026,52044432.4110797,0.595100610634267,0.660373538368591,29855296.2015647,32410024.4098869,6,0.573650145048153,0.622737589947991,"Very High",52044432.4110797,0,"LKA","Asia",7.280355297,80.60592288
"465","Kannur","India","IND",0.4050505633682,0.45274091110215,16039738.091522,17832596.1949827,"Moderate",4,0.410530082627321,0.456417501807926,39070798.3903895,0.43245351825362,0.488344056963515,17210238.7726982,19493562.6685731,"Moderate",4,0.430417646376205,0.487522193858489,39984974.8670752,0.404373568503155,0.408772670002516,16533845.846037,16865388.4949507,"Moderate",4,0.413501469014338,0.421793149827339,39984974.8670752,0.443421220954364,0.473987636791577,18134531.519344,19414363.725212,"Moderate",4,0.453533648067302,0.485541476260833,39984974.8670752,0.371827213683977,0.429843935855955,15052478.3350278,17476618.5405585,"Moderate",4,0.376453364921893,0.437079643007336,39984974.8670752,0.423297662578726,0.473987636791577,15344812.4035376,17269823.892932,4,0.383764462890108,0.431907834138778,"Moderate",39984974.8670752,0,"IND","Asia",11.93650695,75.34421961
"466","Kano","Nigeria","NGA",0.204877649725526,0.290298479069556,60126567.6227752,85603264.0748938,"Very Low",2,0.181213163216429,0.257996404550905,331800221.107359,0.211439908502664,0.318355807525201,61379571.1152416,91202181.7662123,"Very Low",2,0.15757539810045,0.23413686082065,389525089.926245,0.179502272399966,0.244910028364619,62726613.3217022,83697743.7232956,"Very Low",2,0.161033563546778,0.214871251911253,389525089.926245,0.207161642496632,0.314769469480929,69227906.1007263,101781586.295785,"Very Low",2,0.177723869119276,0.261296612023263,389525089.926245,0.19284167485214,0.253795063936686,66584385.2686964,87382523.0231452,"Very Low",2,0.170937346503929,0.224330923175426,389525089.926245,0.191180372025891,0.262584520548595,71156144.4105829,89050379.9042882,2,0.18267409789715,0.228612693270027,"Very Low",389525089.926245,0,"NGA","Africa",11.97602191,8.519616119
"467","Kanpur","India","IND",0.252295222601679,0.298411315391589,20713511.2050791,24612909.7601293,"Low",3,0.253473859548334,0.30119129344353,81718530.0369379,0.232255015287985,0.266914356990134,19041681.0512672,21978168.73355,"Very Low",2,0.222105274671336,0.256356946122318,85732682.7534578,0.254949765478374,0.304461827028084,21941872.3186878,26287147.790656,"Low",3,0.25593357881715,0.30661758090844,85732682.7534578,0.256010706581539,0.319041564727435,22134125.3649754,27837995.5075042,"Low",3,0.258176049717547,0.324706921718035,85732682.7534578,0.25840782362282,0.339466067782578,22303358.2922336,29427375.2381456,"Low",3,0.260150010193564,0.343245706223497,85732682.7534578,0.287441833808078,0.319041564727435,25008259.4071531,28698177.2550404,3,0.291700418136565,0.33474022197075,"Low",85732682.7534578,0,"IND","Asia",26.45445053,80.30918546
"468","Kansas City","United States","USA",0.398704886973856,0.529402629324476,60362165.634261,79498228.5914036,"High",5,0.414834527533991,0.546345707629578,145509020.170253,0.437630063011713,0.51876001662718,66445667.0529423,78306462.7797969,"High",5,0.429905556937888,0.506645278560626,154558753.61607,0.40340205067451,0.516300743893055,65361532.0696418,83060866.6457215,"High",5,0.422891169477223,0.537406421198556,154558753.61607,0.422451757120854,0.511248869566437,68375288.7655539,81951305.3044874,"High",5,0.442390270145428,0.53022752440187,154558753.61607,0.396762259589921,0.513348937446507,64210526.7765413,82311269.1324195,"High",5,0.415444129007684,0.532556501696979,154558753.61607,0.403127465330778,0.503693411270926,64551956.2357639,80806547.6921677,5,0.417653188353948,0.522820906623602,"High",154558753.61607,0,"USA","Northern America",39.04474577,-94.60456837
"469","Kaohsiung","Taiwan","TWN",0.23804477108007,0.299412057902309,55487491.0634029,72745162.9436395,"Very Low",2,0.189176775229747,0.248014373609277,293310270.227493,0.266125894378403,0.306747262076713,62785707.5648592,73453615.14408,"Very Low",2,0.213262967730004,0.249498437840201,294405110.428489,0.254013340767023,0.291189095281577,60369320.7461583,70574765.8267579,"Very Low",2,0.205055274544298,0.239719907456907,294405110.428489,0.248200813554662,0.273639164747335,60109192.7293448,66142576.8148308,"Very Low",2,0.204171702868403,0.224665178938518,294405110.428489,0.265521067838895,0.289725656493565,62333953.4595016,70035036.4380647,"Very Low",2,0.211728503519447,0.237886619346155,294405110.428489,0.243608765359153,0.273639164747335,56862794.628002,64667841.922806,2,0.193144726819591,0.219655976177471,"Very Low",294405110.428489,0,"CHN","Asia",22.65264367,120.3335897
"470","Kapoeta","South Sudan","SSD",0.388945223309096,0.439256792553187,1945.5424131416,2191.53573414806,"Moderate",4,0.392286039973931,0.441886472791964,4959.49948479147,0.310605967026386,0.371281299850806,1556.41115499499,1857.05281379524,"Exceptionally Low",1,0.140711120894101,0.167891358366366,11061.0387089898,0.398253732886986,0.497594226372563,4450.20537745316,5552.76850132256,"High",5,0.402331597830526,0.502011488017811,11061.0387089898,0.414933215345879,0.470297160210834,4627.16910104308,5231.95349769037,"Moderate",4,0.418330431958654,0.473007430435818,11061.0387089898,0.360909054061354,0.40301753397344,4020.29655019737,4493.30904266323,"Moderate",4,0.363464648842599,0.406228489103046,11061.0387089898,0.401884655901759,0.470297160210834,4315.27075576716,4866.87780780164,4,0.390132506476083,0.4400018782907,"Moderate",11061.0387089898,0,"SSD","Africa",4.834586814,33.90910897
"471","Karachi","Pakistan","PAK",0.136652423701124,0.144926210438406,154209306.9285,161956212.133791,"Exceptionally Low",1,0.129229528898738,0.135721542448654,1193297756.65541,0.133368085479537,0.145704625508473,149779842.136049,158434731.738527,"Exceptionally Low",1,0.111759109160554,0.118217005884583,1340202541.52952,0.150459811566964,0.178901900750995,183900483.175601,208120423.191187,"Exceptionally Low",1,0.137218425929653,0.155290276463487,1340202541.52952,0.148186613153646,0.158112449536683,183170425.133294,190742902.289211,"Exceptionally Low",1,0.136673688832323,0.142323937150219,1340202541.52952,0.149398979826262,0.183187816145294,186166586.718232,218416028.853238,"Exceptionally Low",1,0.138909292401257,0.162972403114509,1340202541.52952,0.15055950964599,0.158112449536683,182717903.145218,188371456.397431,1,0.136336036892371,0.140554468865915,"Exceptionally Low",1340202541.52952,0,"PAK","Asia",24.89930801,67.07801037
"472","Karbala","Iraq","IRQ",0.160806094824421,0.177812181768673,865976.28944274,957914.64701649,"Exceptionally Low",1,0.160915882424679,0.177999885899157,5381546.41042399,0.179725363052189,0.183330105430001,968096.424236325,988038.500068634,"Exceptionally Low",1,0.145977745594896,0.148984780017918,6631808.2957857,0.157449416711887,0.170075019792505,1046444.57104641,1129578.83692221,"Exceptionally Low",1,0.157791740106751,0.170327426026476,6631808.2957857,0.149727334729732,0.164238592095693,993898.932455939,1090901.51195536,"Exceptionally Low",1,0.1498684654512,0.164495332690572,6631808.2957857,0.14456954389895,0.156650584555099,959630.088880285,1040420.07678992,"Exceptionally Low",1,0.144701120128894,0.156883316040825,6631808.2957857,0.151949048095696,0.164238592095693,990999.631201487,1019417.57964369,1,0.149431284349886,0.1537163823465,"Exceptionally Low",6631808.2957857,0,"IRQ","Asia",32.61625181,44.03156481
"473","Kathmandu","Nepal","NPL",0.35831951663608,0.436918983674878,112086524.92566,138826946.675276,"Low",3,0.281735271481894,0.348948703124681,397843423.495036,0.328732211330188,0.403244619238601,103477959.043681,123900176.796925,"Exceptionally Low",1,0.132949619373911,0.159188309256834,778324597.926503,0.311220569450259,0.371633988517885,189455649.573622,251710494.14805,"Low",3,0.243414701370535,0.323400410084199,778324597.926503,0.302229187798399,0.351613259298325,183154532.979803,219222944.014023,"Very Low",2,0.235318957498885,0.281660048517089,778324597.926503,0.316031927172088,0.377751380482626,194164572.189774,239506984.685376,"Low",3,0.249464776915748,0.307721206966136,778324597.926503,0.308935010259888,0.351613259298325,190905013.673663,223478768.305881,2,0.245276860299988,0.287127978354069,"Very Low",778324597.926503,1,"NPL","Asia",27.69363635,85.33790729
"474","Katihar","India","IND",0.400929931295334,0.446664377333356,2665288.85236051,2981079.16741925,"Moderate",4,0.399963624079357,0.447352348475287,6663828.13811011,0.340293669684278,0.446967803748572,2277583.80174692,3014778.43022979,"Low",3,0.301679947845653,0.399325899183307,7549669.17095924,0.31172887388451,0.425248714522896,2299371.84653593,3173357.22022748,"Moderate",4,0.304565908050746,0.420330632822191,7549669.17095924,0.353747232978203,0.405855866463747,2672604.65098546,3088056.10156222,"Moderate",4,0.354002882837035,0.409031976320342,7549669.17095924,0.363044147837732,0.466520729004513,2729562.26878071,3507930.92005646,"Moderate",4,0.361547268757195,0.464646972022319,7549669.17095924,0.344279264666441,0.413294909113876,2711512.80812239,3449824.90635331,4,0.359156506956962,0.456950474018583,"Moderate",7549669.17095924,0,"IND","Asia",25.54334629,87.56714252
"475","Katowice","Poland","POL",0.309347489546584,0.509063024006102,55359406.3599668,91397308.1320283,"High",5,0.30815583139176,0.50875931167429,179647440.419806,0.37803947259234,0.519011297145223,68294380.1908356,93419416.4924333,"High",5,0.392077552731832,0.536320208099701,174185896.935412,0.367443090194888,0.524132281245229,63944539.1398572,91474529.1938537,"High",5,0.367105146081762,0.525154623900305,174185896.935412,0.331835305549172,0.522638037904786,57867470.8864854,91047278.7769709,"High",5,0.33221674030213,0.522701782284538,174185896.935412,0.312887486714204,0.517854813567819,54312911.085533,90443606.4957273,"High",5,0.311810037672982,0.519236103995627,174185896.935412,0.359580002004303,0.521681343549218,65170659.3447043,90996260.1009586,5,0.374144293489325,0.522408884427078,"High",174185896.935412,0,"POL","Europe",50.29903539,18.96249677
"476","Kayseri","Turkey","TUR",0.244865729035223,0.308470096238986,10915005.2318325,13181913.468867,"Very Low",2,0.240293834462751,0.290199818113916,45423575.9158627,0.195836150109746,0.258607422202704,9109173.6697573,11589527.0559341,"Very Low",2,0.162361966708048,0.206571800498753,56104110.1832488,0.222482918564948,0.281157110145556,12621072.0187781,15836799.3491866,"Very Low",2,0.224958064169537,0.282275207599943,56104110.1832488,0.20427358064098,0.255037500721587,11366675.169847,14167229.5233596,"Very Low",2,0.202599687130246,0.252516784903748,56104110.1832488,0.194639864949651,0.239852664325797,11003532.2927626,13415880.5713953,"Very Low",2,0.196127026287781,0.239124736629383,56104110.1832488,0.198661927592908,0.234704271333368,11487265.299364,13240099.2031225,2,0.204749086329754,0.235991608455733,"Very Low",56104110.1832488,0,"TUR","Asia",38.73952138,35.52441961
"477","Kazan","Russia","RUS",0.353478813492051,0.393358118349191,28686897.8166599,42556599.6683739,"Low",3,0.267065826496405,0.396188306450845,107415082.614645,0.216482836247237,0.401396813797268,23344564.8906071,43466325.0553755,"Moderate",4,0.217071047501153,0.404174622873024,107543429.486989,0.324506938803091,0.429633644770087,26360853.9373735,46597104.1182219,"Moderate",4,0.245118219338195,0.433286388024842,107543429.486989,0.265946852713857,0.419498188845548,28837793.4650064,45495333.00861,"Moderate",4,0.268150212454358,0.423041493335621,107543429.486989,0.233482941542998,0.424875357429831,25247193.0528998,46050224.8346677,"Moderate",4,0.23476276675698,0.428201193269914,107543429.486989,0.264353615581114,0.393413956868513,28733510.9304497,42628817.3633871,3,0.267180534110881,0.396386999807779,"Low",107543429.486989,0,"RUS","Europe",55.79752053,49.13336971
"478","Kebkabiya","Sudan","SDN",0.180629027853483,0.212819778968911,23846.2643196888,28153.3601610465,"Very Low",2,0.180416621289832,0.213003347195895,132173.32277485,0.180206804528902,0.196263096305453,23815.6600224933,25837.924943401,"Exceptionally Low",1,0.147348723941963,0.159860581907978,161627.867451867,0.189452148840257,0.231757604268412,30560.9144571344,37357.0302729997,"Very Low",2,0.189081963023707,0.231129884109402,161627.867451867,0.189548718725138,0.224827346990902,30564.2703103722,36188.673808804,"Very Low",2,0.189102725861766,0.223901202059609,161627.867451867,0.180540763784481,0.216346054184984,29189.7034248631,34947.4545783326,"Very Low",2,0.180598209238613,0.216221714295278,161627.867451867,0.204458872263741,0.247985008941938,32582.4346838158,40036.5721535324,2,0.201589213527915,0.247708348719354,"Very Low",161627.867451867,0,"SDN","Africa",13.64734151,24.08945478
"479","Kerman","Iran","IRN",0.108821666755645,0.12170803269613,21360.4992275413,23847.8578891338,"Exceptionally Low",1,0.109369833488388,0.12210558464038,195305.21850716,0.104532759847784,0.119124976656091,20506.8495018314,23362.7014668271,"Exceptionally Low",1,0.0984832322518875,0.112198334238693,208226.812147896,0.112147513649185,0.133509838397687,23430.5846376545,27876.6954271663,"Exceptionally Low",1,0.112524340146036,0.133876589376811,208226.812147896,0.100322093948579,0.118109440318152,20992.1766033851,24724.8584253012,"Exceptionally Low",1,0.100813994061798,0.118740032420705,208226.812147896,0.104502836485044,0.116185997891252,21873.8651160276,24340.6693105519,"Exceptionally Low",1,0.105048263911813,0.116894981292148,208226.812147896,0.101412454687293,0.117574705743669,21331.123168711,24600.2491077367,1,0.102441769859879,0.118141601717765,"Exceptionally Low",208226.812147896,0,"IRN","Asia",30.2783602,57.05963172
"480","Kermanshah","Iran","IRN",0.145471027013535,0.172590347538501,401425.786046795,476039.362464152,"Exceptionally Low",1,0.145181217761865,0.172166255251651,2764998.06404186,0.160133173155333,0.220863131823072,441730.547146638,609189.576942581,"Very Low",2,0.149874466306746,0.206691530195653,2947336.91489886,0.162218954245343,0.222466289953434,477573.410893209,655219.276169802,"Very Low",2,0.162035567932211,0.222308916519741,2947336.91489886,0.144450385034175,0.180967950958735,425466.683438853,533229.556646897,"Exceptionally Low",1,0.144356310704795,0.18091910495587,2947336.91489886,0.129034254914521,0.15612185468354,379887.223651428,459838.531362012,"Exceptionally Low",1,0.128891685823595,0.156018312340716,2947336.91489886,0.14308125054573,0.197912065651216,420553.189439181,581340.034681113,1,0.142689214562907,0.19724247735046,"Exceptionally Low",2947336.91489886,0,"IRN","Asia",34.34044767,47.08813396
"481","Kharagpur","India","IND",0.401422181266652,0.501866634724467,20064751.7840218,24836805.9151894,"High",5,0.409106573213653,0.506405494915078,49045293.0795201,0.365572615885757,0.448424318024946,18205803.6238804,22612666.5710428,"Moderate",4,0.347871287781841,0.432076364370528,52334884.3762516,0.387390967939743,0.446290773953932,20712348.6186237,24167946.1387016,"Moderate",4,0.395765632531376,0.461794201453677,52334884.3762516,0.375067998842366,0.549373484640837,20086899.2374646,29007723.7336821,"High",5,0.383814724669184,0.554271287295423,52334884.3762516,0.345381842740232,0.410609668355386,19068194.5102471,22411169.5921088,"Moderate",4,0.364349606147212,0.428226217736299,52334884.3762516,0.343980720600005,0.480582485501083,19002990.5165436,26359467.6500434,5,0.363103706887461,0.503669167596455,"High",52334884.3762516,0,"IND","Asia",22.32927264,87.30792388
"482","Kharkiv","Ukraine","UKR",0.296472259622902,0.484345482169989,51480102.8295145,84274118.4643165,"Moderate",4,0.291159183773913,0.476634314942914,176810850.209998,0.254873322589796,0.475167499048119,43805146.1653589,82444554.6333561,"Moderate",4,0.250618523714128,0.471682767419232,174788142.217795,0.304094978547017,0.475451679670324,52230496.0566785,81581861.1718903,"Moderate",4,0.298821735810868,0.466747115317668,174788142.217795,0.299433914559661,0.450159518764232,51437737.6569154,77272328.857022,"Moderate",4,0.294286197016851,0.442091367735556,174788142.217795,0.316745212932373,0.481776185554308,54174889.2459742,82648124.5567153,"Moderate",4,0.309946021272252,0.472847434088128,174788142.217795,0.312232004744711,0.502185835678037,56652037.1030151,86344229.6392974,4,0.324118309080851,0.493993634486417,"Moderate",174788142.217795,0,"UKR","Europe",49.98371693,36.2661233
"483","Khartoum","Sudan","SDN",0.137104268547813,0.144929951690512,13376407.1595017,14114491.1979329,"Exceptionally Low",1,0.132254450726357,0.139551993177678,101141451.845566,0.133725210837661,0.138448468583747,13072139.4712381,13545156.8635062,"Exceptionally Low",1,0.112863263783924,0.116947238471878,115822802.149906,0.136704937792623,0.14100148334728,15564950.4936738,15932950.3008422,"Exceptionally Low",1,0.134385891247291,0.137563156866302,115822802.149906,0.133624245356313,0.147707331681426,15060725.5954249,16709779.8604394,"Exceptionally Low",1,0.13003247474476,0.144270208890409,115822802.149906,0.13244010189596,0.144000615983035,14891404.8800414,16303252.4289843,"Exceptionally Low",1,0.128570580262494,0.140760300444843,115822802.149906,0.134465714284298,0.147707331681426,15280635.0643481,17060086.1573832,1,0.131931146377989,0.147294710892099,"Exceptionally Low",115822802.149906,1,"SDN","Africa",15.61807611,32.51218853
"484","Khulna","Bangladesh","BGD",0.382236940146712,0.45868089691805,35321643.1985856,42336219.5493354,"Low",3,0.331128167446668,0.396887390464115,106670608.758388,0.364836989409748,0.442711611004999,34115075.4807533,40946653.7948404,"Low",3,0.323943373989031,0.388813361745153,105311848.366155,0.378055662344437,0.442459670400883,33606903.3748618,38049494.8885297,"Low",3,0.319117971018942,0.361303077278037,105311848.366155,0.347751875842318,0.43799013177906,31239269.5345645,39366278.1752934,"Low",3,0.296635848854822,0.373806734816982,105311848.366155,0.394021348706635,0.452103234314938,34672977.8782808,39680628.4677188,"Low",3,0.329240996300129,0.376791681879467,105311848.366155,0.383938212237178,0.43799013177906,34642021.9718498,40973511.3709022,3,0.328947051156147,0.389068390751656,"Low",105311848.366155,0,"BGD","Asia",22.84014664,89.55533432
"485","Kigali","Rwanda","RWA",0.378039128788931,0.418381434116406,29571785.8379629,32328733.6943161,"Low",3,0.347075413291608,0.379432905054544,85202767.7717323,0.365284522154597,0.422373633193743,28709726.8749733,32663903.5680347,"Low",3,0.264484341073812,0.300911640494255,108549817.19678,0.386787220233074,0.446678327073078,38888645.5165073,45176922.3995054,"Moderate",4,0.358256204577567,0.416186075353845,108549817.19678,0.381390639021054,0.438432223181925,38998233.4233346,43865441.4328447,"Moderate",4,0.359265767833013,0.404104240482735,108549817.19678,0.36606868043598,0.388563304225614,37066377.027456,39413925.1681519,"Low",3,0.341468811138222,0.363095269858464,108549817.19678,0.367757859468194,0.428843772622596,38620145.8135147,44018360.5156785,4,0.355782688638744,0.405512986133191,"Moderate",108549817.19678,1,"RWA","Africa",-1.947299401,30.089277
"486","Kingston","Jamaica","JAM",0.334029965075936,0.368368855347827,9190220.63597631,9978702.46275022,"Low",3,0.294473254131161,0.319737806371014,31209016.4626051,0.356598062070589,0.40724697007878,9841466.19639407,10981542.9225904,"Low",3,0.315191774656744,0.351704911968167,31223740.5532293,0.378240071597475,0.448585568163664,10521651.3048073,12488195.8666116,"Low",3,0.336976003463464,0.399958353654718,31223740.5532293,0.38986943691962,0.441929417838522,10795445.8623604,12231709.4218228,"Low",3,0.345744797743137,0.391743884784416,31223740.5532293,0.372769079968388,0.436500679729876,10260207.1185224,12058391.6100146,"Low",3,0.328602753441124,0.386193050427698,31223740.5532293,0.377878592163272,0.441929417838522,10183767.4726034,11616373.2914498,3,0.326154627605955,0.372036568509355,"Low",31223740.5532293,1,"JAM","Latin America and the Caribbean",17.99722913,-76.84702145
"487","Kinshasa","Democratic Republic of the Congo","COD; COG",0.231628317265822,0.340309094202204,74546449.9362952,136394314.071701,"Very Low",2,0.139989320639838,0.256132215314761,532515263.275595,0.284399673725082,0.334015978463546,114662690.164252,137308739.259505,"Very Low",2,0.192658871676127,0.23070928075308,595159149.260499,0.150478939413697,0.239986724116485,54567194.7577345,106635012.668684,"Exceptionally Low",1,0.0916850473113547,0.179170584542271,595159149.260499,0.231696362120486,0.316118790189818,87716396.3585883,144908772.391812,"Very Low",2,0.147383093190415,0.243479030057532,595159149.260499,0.270787891530153,0.36702045008531,124172426.89142,170213535.685983,"Very Low",2,0.208637348591057,0.285996671474306,595159149.260499,0.242934846818893,0.316118790189818,103004803.190731,117278740.11907,1,0.173071023639168,0.197054418578278,"Exceptionally Low",595159149.260499,0,"COD","Africa",-4.396631352,15.31920759
"488","Kirkuk","Iraq","IRQ",0.118662043365304,0.147573479915486,593317.095236475,737904.29256428,"Exceptionally Low",1,0.119062037318431,0.148076617249166,4983260.06004458,0.117582746627695,0.144334737015541,587186.666316595,720451.332438906,"Exceptionally Low",1,0.0945353099178298,0.11599052550029,6211294.66679676,0.12125995680933,0.143729909879045,757900.005215692,898008.060871333,"Exceptionally Low",1,0.12201965063212,0.144576631611401,6211294.66679676,0.101350848113758,0.105765003776333,632989.654891197,659670.44242666,"Exceptionally Low",1,0.101909455089117,0.106204982666981,6211294.66679676,0.0978249410265807,0.103663457057498,610655.804197362,646777.859051579,"Exceptionally Low",1,0.0983137714366858,0.104129315021715,6211294.66679676,0.117715302734194,0.13145169082526,741358.641241524,820482.793775043,1,0.119356540143643,0.132095293781671,"Exceptionally Low",6211294.66679676,0,"IRQ","Asia",35.44204278,44.38589659
"489","Kisangani","Democratic Republic of the Congo","COD",0.412163354367892,0.441749675074366,1092950.24409414,1171225.6902239,"Moderate",4,0.411223037070555,0.440674210039742,2657804.02742034,0.421372488492979,0.452051481230736,1116572.70526807,1199013.69605973,"Low",3,0.344129703992416,0.369538164743896,3244627.51199377,0.32993635530943,0.420722338372918,1069795.9006191,1364328.82946516,"Moderate",4,0.329713009171192,0.420488584412824,3244627.51199377,0.402075982788121,0.44278977710463,1303358.10881228,1436188.50643564,"Moderate",4,0.401697299303054,0.442635865327152,3244627.51199377,0.317470628254941,0.410776933432525,1026565.69093992,1327862.85065489,"Moderate",4,0.316389381260319,0.409249704548963,3244627.51199377,0.361966093502668,0.420867207723339,1164952.05431126,1336240.27289481,4,0.359040305861,0.411831641060613,"Moderate",3244627.51199377,0,"COD","Africa",0.520849281,25.19024551
"490","Kishoreganj","Bangladesh","BGD",0.428330287494707,0.493180494633867,27938333.3087419,32078009.5557863,"Moderate",4,0.429459459808058,0.493093288826758,65054646.4181477,0.355059674819085,0.511682962999199,23244706.7055384,33408342.9620287,"Moderate",4,0.337301593188326,0.484785093209602,68913717.5007653,0.407923677474205,0.558426326095239,28141189.5333931,38296159.2549899,"High",5,0.408353961358718,0.555711702166766,68913717.5007653,0.397238265682305,0.538504718716717,20506173.2954763,37260786.8746541,"High",5,0.297563011242988,0.540687518043709,68913717.5007653,0.421809575973036,0.580764307921755,29206571.5936141,40097163.6005997,"High",5,0.423813612918063,0.581845894471655,68913717.5007653,0.423332127052241,0.538504718716717,28481461.1125447,34691731.6367219,5,0.413291607904165,0.503408216750702,"High",68913717.5007653,0,"BGD","Asia",24.41026989,90.81460509
"491","Kitakyushu","Japan","JPN",0.232386941557705,0.298844420650926,24312776.3677959,31287627.771246,"Low",3,0.256485153663819,0.330065636901669,94792139.1179751,0.204129851004317,0.262846028760736,21218978.6929698,27247172.2080507,"Very Low",2,0.223185745541489,0.286591571212894,95073180.5989165,0.214925961973743,0.266098016062457,22479835.0149993,27820542.9952613,"Very Low",2,0.23644770137474,0.292622407497098,95073180.5989165,0.221573365066951,0.265407816535686,23264711.8889438,27800864.2553963,"Very Low",2,0.244703203809813,0.292415422312201,95073180.5989165,0.219776537928269,0.261974561233754,22787599.1750187,27423279.4352055,"Very Low",2,0.239684830479715,0.288443904605397,95073180.5989165,0.233039350347372,0.281445714496306,24136922.2207285,29524824.7889208,3,0.253877298189428,0.310548407057892,"Low",95073180.5989165,0,"JPN","Asia",33.88835279,130.8576725
"492","Kitwe","Zambia","ZMB",0.342654804239677,0.440362694672559,6875867.10569078,8703577.95878587,"Moderate",4,0.360040921426483,0.455745316164553,19097460.028845,0.323613436422836,0.405939080368502,6518686.76527032,8111553.46600414,"Low",3,0.293132308182553,0.364760338401898,22238035.8060385,0.306462236709906,0.384293310460453,7102204.37734994,8871787.64392,"Low",3,0.319371928316682,0.39894654911523,22238035.8060385,0.266720871213392,0.377485490214268,6299211.72006153,8807181.11928825,"Low",3,0.28326295429163,0.396041322898525,22238035.8060385,0.320766155216754,0.422653275377588,7532796.77420523,9896336.31168761,"Moderate",4,0.338734807332209,0.445018453878034,22238035.8060385,0.342086241160423,0.437081151901729,7776073.06788363,10158881.5966513,4,0.3496744557706,0.456824590321631,"Moderate",22238035.8060385,0,"ZMB","Africa",-12.81258059,28.21725317
